Point_Index,X_Coordinate,Y_Coordinate,U_Numerical,U_Analytical,Error
1256, 6.20000000E-01, 4.80000000E-01, 3.00439907E-03, 4.70100800E-02, 4.40056809E-02
1257, 6.40000000E-01, 4.80000000E-01, 2.63873548E-03, 4.57486210E-02, 4.31098855E-02
1258, 6.60000000E-01, 4.80000000E-01, 2.66250546E-03, 4.43066132E-02, 4.16441077E-02
1259, 6.80000000E-01, 4.80000000E-01, 2.67862147E-03, 4.26897474E-02, 4.00111259E-02
1260, 7.00000000E-01, 4.80000000E-01, 2.70844588E-03, 4.09044046E-02, 3.81959588E-02
1261, 7.20000000E-01, 4.80000000E-01, 2.96580276E-03, 3.89576309E-02, 3.59918282E-02
1262, 7.40000000E-01, 4.80000000E-01, 2.98748296E-03, 3.68571092E-02, 3.38696262E-02
1263, 7.60000000E-01, 4.80000000E-01, 2.60419951E-03, 3.46111293E-02, 3.20069298E-02
1264, 7.80000000E-01, 4.80000000E-01, 2.82203315E-03, 3.22285551E-02, 2.94065220E-02
1265, 8.00000000E-01, 4.80000000E-01, 2.91955868E-03, 2.97187896E-02, 2.67992309E-02
1266, 8.20000000E-01, 4.80000000E-01, 2.22641907E-03, 2.70917375E-02, 2.48653184E-02
1267, 8.40000000E-01, 4.80000000E-01, 1.88743875E-03, 2.43577667E-02, 2.24703280E-02
1268, 8.60000000E-01, 4.80000000E-01, 2.05722234E-03, 2.15276670E-02, 1.94704446E-02
1269, 8.80000000E-01, 4.80000000E-01, 1.90211549E-03, 1.86126074E-02, 1.67104919E-02
1270, 9.00000000E-01, 4.80000000E-01, 1.62295941E-03, 1.56240923E-02, 1.40011329E-02
1271, 9.20000000E-01, 4.80000000E-01, 1.57999141E-03, 1.25739161E-02, 1.09939246E-02
1272, 9.40000000E-01, 4.80000000E-01, 1.62211778E-03, 9.47411633E-03, 7.85199855E-03
1273, 9.60000000E-01, 4.80000000E-01, 1.75446136E-03, 6.33692659E-03, 4.58246523E-03
1274, 9.80000000E-01, 4.80000000E-01, 1.17881776E-03, 3.17472789E-03, 1.99591013E-03
1275, 1.00000000E+00, 4.80000000E-01, 0.00000000E+00, 6.19189072E-18, 6.19189072E-18
1276, 0.00000000E+00, 5.00000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
1277, 2.00000000E-02, 5.00000000E-01, 1.35386982E-03, 3.18100488E-03, 1.82713506E-03
1278, 4.00000000E-02, 5.00000000E-01, 1.55311281E-03, 6.34945579E-03, 4.79634298E-03
1279, 6.00000000E-02, 5.00000000E-01, 1.81055872E-03, 9.49284829E-03, 7.68228957E-03
1280, 8.00000000E-02, 5.00000000E-01, 2.29971152E-03, 1.25987769E-02, 1.02990653E-02
1281, 1.00000000E-01, 5.00000000E-01, 2.06707903E-03, 1.56549838E-02, 1.35879048E-02
1282, 1.20000000E-01, 5.00000000E-01, 2.45125293E-03, 1.86494077E-02, 1.61981548E-02
1283, 1.40000000E-01, 5.00000000E-01, 2.58435882E-03, 2.15702309E-02, 1.89858721E-02
1284, 1.60000000E-01, 5.00000000E-01, 2.76428581E-03, 2.44059262E-02, 2.16416404E-02
1285, 1.80000000E-01, 5.00000000E-01, 3.46509293E-03, 2.71453025E-02, 2.36802096E-02
1286, 2.00000000E-01, 5.00000000E-01, 3.49224274E-03, 2.97775487E-02, 2.62853060E-02
1287, 2.20000000E-01, 5.00000000E-01, 3.02911822E-03, 3.22922766E-02, 2.92631583E-02
1288, 2.40000000E-01, 5.00000000E-01, 3.87958920E-03, 3.46795615E-02, 3.07999723E-02
1289, 2.60000000E-01, 5.00000000E-01, 4.57025644E-03, 3.69299821E-02, 3.23597256E-02
1290, 2.80000000E-01, 5.00000000E-01, 3.74543785E-03, 3.90346569E-02, 3.52892190E-02
1291, 3.00000000E-01, 5.00000000E-01, 3.36390563E-03, 4.09852797E-02, 3.76213741E-02
1292, 3.20000000E-01, 5.00000000E-01, 3.69682333E-03, 4.27741524E-02, 3.90773291E-02
1293, 3.40000000E-01, 5.00000000E-01, 3.20463084E-03, 4.43942150E-02, 4.11895842E-02
1294, 3.60000000E-01, 5.00000000E-01, 3.30616750E-03, 4.58390740E-02, 4.25329065E-02
1295, 3.80000000E-01, 5.00000000E-01, 3.30887910E-03, 4.71030270E-02, 4.37941479E-02
1296, 4.00000000E-01, 5.00000000E-01, 3.52403390E-03, 4.81810860E-02, 4.46570521E-02
1297, 4.20000000E-01, 5.00000000E-01, 4.17886808E-03, 4.90689962E-02, 4.48901281E-02
1298, 4.40000000E-01, 5.00000000E-01, 4.10103973E-03, 4.97632535E-02, 4.56622137E-02
1299, 4.60000000E-01, 5.00000000E-01, 3.49550801E-03, 5.02611179E-02, 4.67656099E-02
1300, 4.80000000E-01, 5.00000000E-01, 4.07988502E-03, 5.05606247E-02, 4.64807397E-02
1301, 5.00000000E-01, 5.00000000E-01, 4.68777311E-03, 5.06605918E-02, 4.59728187E-02
1302, 5.20000000E-01, 5.00000000E-01, 4.12454874E-03, 5.05606247E-02, 4.64360760E-02
1303, 5.40000000E-01, 5.00000000E-01, 3.87961621E-03, 5.02611179E-02, 4.63815017E-02
1304, 5.60000000E-01, 5.00000000E-01, 4.04151830E-03, 4.97632535E-02, 4.57217352E-02
1305, 5.80000000E-01, 5.00000000E-01, 3.18328295E-03, 4.90689962E-02, 4.58857132E-02
1306, 6.00000000E-01, 5.00000000E-01, 2.80070494E-03, 4.81810860E-02, 4.53803810E-02
1307, 6.20000000E-01, 5.00000000E-01, 2.70006676E-03, 4.71030270E-02, 4.44029603E-02
1308, 6.40000000E-01, 5.00000000E-01, 3.03283434E-03, 4.58390740E-02, 4.28062396E-02
1309, 6.60000000E-01, 5.00000000E-01, 3.67074650E-03, 4.43942150E-02, 4.07234685E-02
1310, 6.80000000E-01, 5.00000000E-01, 3.76722868E-03, 4.27741524E-02, 3.90069237E-02
1311, 7.00000000E-01, 5.00000000E-01, 3.01627755E-03, 4.09852797E-02, 3.79690022E-02
1312, 7.20000000E-01, 5.00000000E-01, 3.30679777E-03, 3.90346569E-02, 3.57278591E-02
1313, 7.40000000E-01, 5.00000000E-01, 3.31783393E-03, 3.69299821E-02, 3.36121482E-02
1314, 7.60000000E-01, 5.00000000E-01, 2.93574952E-03, 3.46795615E-02, 3.17438120E-02
1315, 7.80000000E-01, 5.00000000E-01, 2.73501689E-03, 3.22922766E-02, 2.95572597E-02
1316, 8.00000000E-01, 5.00000000E-01, 2.83402729E-03, 2.97775487E-02, 2.69435215E-02
1317, 8.20000000E-01, 5.00000000E-01, 2.23203210E-03, 2.71453025E-02, 2.49132705E-02
1318, 8.40000000E-01, 5.00000000E-01, 1.84036243E-03, 2.44059262E-02, 2.25655638E-02
1319, 8.60000000E-01, 5.00000000E-01, 1.89240341E-03, 2.15702309E-02, 1.96778275E-02
1320, 8.80000000E-01, 5.00000000E-01, 1.92612887E-03, 1.86494077E-02, 1.67232788E-02
1321, 9.00000000E-01, 5.00000000E-01, 2.04681501E-03, 1.56549838E-02, 1.36081688E-02
1322, 9.20000000E-01, 5.00000000E-01, 2.13145692E-03, 1.25987769E-02, 1.04673199E-02
1323, 9.40000000E-01, 5.00000000E-01, 1.60008161E-03, 9.49284829E-03, 7.89276668E-03
1324, 9.60000000E-01, 5.00000000E-01, 1.37207764E-03, 6.34945579E-03, 4.97737815E-03
1325, 9.80000000E-01, 5.00000000E-01, 8.36509474E-04, 3.18100488E-03, 2.34449541E-03
1326, 1.00000000E+00, 5.00000000E-01, 0.00000000E+00, 6.20413316E-18, 6.20413316E-18
1327, 0.00000000E+00, 5.20000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
1328, 2.00000000E-02, 5.20000000E-01, 1.27400501E-03, 3.17472789E-03, 1.90072289E-03
1329, 4.00000000E-02, 5.20000000E-01, 1.82474321E-03, 6.33692659E-03, 4.51218338E-03
1330, 6.00000000E-02, 5.20000000E-01, 2.05696481E-03, 9.47411633E-03, 7.41715151E-03
1331, 8.00000000E-02, 5.20000000E-01, 2.44817234E-03, 1.25739161E-02, 1.01257437E-02
1332, 1.00000000E-01, 5.20000000E-01, 3.00548315E-03, 1.56240923E-02, 1.26186091E-02
1333, 1.20000000E-01, 5.20000000E-01, 4.26325453E-03, 1.86126074E-02, 1.43493528E-02
1334, 1.40000000E-01, 5.20000000E-01, 4.22433923E-03, 2.15276670E-02, 1.73033277E-02
1335, 1.60000000E-01, 5.20000000E-01, 3.03077643E-03, 2.43577667E-02, 2.13269903E-02
1336, 1.80000000E-01, 5.20000000E-01, 3.22684339E-03, 2.70917375E-02, 2.38648941E-02
1337, 2.00000000E-01, 5.20000000E-01, 3.04847971E-03, 2.97187896E-02, 2.66703098E-02
1338, 2.20000000E-01, 5.20000000E-01, 2.82277701E-03, 3.22285551E-02, 2.94057781E-02
1339, 2.40000000E-01, 5.20000000E-01, 3.53451200E-03, 3.46111293E-02, 3.10766173E-02
1340, 2.60000000E-01, 5.20000000E-01, 4.60025246E-03, 3.68571092E-02, 3.22568567E-02
1341, 2.80000000E-01, 5.20000000E-01, 4.57303322E-03, 3.89576309E-02, 3.43845977E-02
1342, 3.00000000E-01, 5.20000000E-01, 3.61742118E-03, 4.09044046E-02, 3.72869835E-02
1343, 3.20000000E-01, 5.20000000E-01, 3.89178734E-03, 4.26897474E-02, 3.87979600E-02
1344, 3.40000000E-01, 5.20000000E-01, 4.29974536E-03, 4.43066132E-02, 4.00068678E-02
1345, 3.60000000E-01, 5.20000000E-01, 5.03871722E-03, 4.57486210E-02, 4.07099038E-02
1346, 3.80000000E-01, 5.20000000E-01, 4.72491579E-03, 4.70100800E-02, 4.22851642E-02
1347, 4.00000000E-01, 5.20000000E-01, 3.69447133E-03, 4.80860116E-02, 4.43915403E-02
1348, 4.20000000E-01, 5.20000000E-01, 4.04213763E-03, 4.89721697E-02, 4.49300321E-02
1349, 4.40000000E-01, 5.20000000E-01, 3.79715473E-03, 4.96650570E-02, 4.58679023E-02
1350, 4.60000000E-01, 5.20000000E-01, 3.57885786E-03, 5.01619391E-02, 4.65830812E-02
1351, 4.80000000E-01, 5.20000000E-01, 4.02605644E-03, 5.04608549E-02, 4.64347984E-02
1352, 5.00000000E-01, 5.20000000E-01, 4.77268485E-03, 5.05606247E-02, 4.57879399E-02
1353, 5.20000000E-01, 5.20000000E-01, 4.55580365E-03, 5.04608549E-02, 4.59050512E-02
1354, 5.40000000E-01, 5.20000000E-01, 3.98626447E-03, 5.01619391E-02, 4.61756746E-02
1355, 5.60000000E-01, 5.20000000E-01, 4.00003087E-03, 4.96650570E-02, 4.56650262E-02
1356, 5.80000000E-01, 5.20000000E-01, 3.73408447E-03, 4.89721697E-02, 4.52380852E-02
1357, 6.00000000E-01, 5.20000000E-01, 3.93537992E-03, 4.80860116E-02, 4.41506317E-02
1358, 6.20000000E-01, 5.20000000E-01, 3.81800748E-03, 4.70100800E-02, 4.31920725E-02
1359, 6.40000000E-01, 5.20000000E-01, 3.38499056E-03, 4.57486210E-02, 4.23636305E-02
1360, 6.60000000E-01, 5.20000000E-01, 3.71728700E-03, 4.43066132E-02, 4.05893262E-02
1361, 6.80000000E-01, 5.20000000E-01, 3.51600134E-03, 4.26897474E-02, 3.91737460E-02
1362, 7.00000000E-01, 5.20000000E-01, 3.16118739E-03, 4.09044046E-02, 3.77432172E-02
1363, 7.20000000E-01, 5.20000000E-01, 3.56491677E-03, 3.89576309E-02, 3.53927141E-02
1364, 7.40000000E-01, 5.20000000E-01, 4.14772470E-03, 3.68571092E-02, 3.27093845E-02
1365, 7.60000000E-01, 5.20000000E-01, 3.97463108E-03, 3.46111293E-02, 3.06364982E-02
1366, 7.80000000E-01, 5.20000000E-01, 2.72721020E-03, 3.22285551E-02, 2.95013449E-02
1367, 8.00000000E-01, 5.20000000E-01, 2.22986844E-03, 2.97187896E-02, 2.74889211E-02
1368, 8.20000000E-01, 5.20000000E-01, 2.11429080E-03, 2.70917375E-02, 2.49774467E-02
1369, 8.40000000E-01, 5.20000000E-01, 2.28158393E-03, 2.43577667E-02, 2.20761828E-02
1370, 8.60000000E-01, 5.20000000E-01, 2.60601252E-03, 2.15276670E-02, 1.89216545E-02
1371, 8.80000000E-01, 5.20000000E-01, 2.41907443E-03, 1.86126074E-02, 1.61935329E-02
1372, 9.00000000E-01, 5.20000000E-01, 2.36393280E-03, 1.56240923E-02, 1.32601595E-02
1373, 9.20000000E-01, 5.20000000E-01, 2.42843622E-03, 1.25739161E-02, 1.01454798E-02
1374, 9.40000000E-01, 5.20000000E-01, 2.10427335E-03, 9.47411633E-03, 7.36984298E-03
1375, 9.60000000E-01, 5.20000000E-01, 1.82799765E-03, 6.33692659E-03, 4.50892893E-03
1376, 9.80000000E-01, 5.20000000E-01, 1.12045245E-03, 3.17472789E-03, 2.05427544E-03
1377, 1.00000000E+00, 5.20000000E-01, 0.00000000E+00, 6.19189072E-18, 6.19189072E-18
1378, 0.00000000E+00, 5.40000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
1379, 2.00000000E-02, 5.40000000E-01, 8.48257161E-04, 3.15592171E-03, 2.30766455E-03
1380, 4.00000000E-02, 5.40000000E-01, 2.14409521E-03, 6.29938843E-03, 4.15529322E-03
1381, 6.00000000E-02, 5.40000000E-01, 3.32392498E-03, 9.41799435E-03, 6.09406937E-03
1382, 8.00000000E-02, 5.40000000E-01, 3.60417627E-03, 1.24994317E-02, 8.89525547E-03
1383, 1.00000000E-01, 5.40000000E-01, 3.19339402E-03, 1.55315396E-02, 1.23381456E-02
1384, 1.20000000E-01, 5.40000000E-01, 4.10255384E-03, 1.85023516E-02, 1.43997977E-02
1385, 1.40000000E-01, 5.40000000E-01, 3.67549666E-03, 2.14001432E-02, 1.77246465E-02
1386, 1.60000000E-01, 5.40000000E-01, 2.94890343E-03, 2.42134782E-02, 2.12645748E-02
1387, 1.80000000E-01, 5.40000000E-01, 2.80994278E-03, 2.69312537E-02, 2.41213110E-02
1388, 2.00000000E-01, 5.40000000E-01, 2.86481015E-03, 2.95427439E-02, 2.66779337E-02
1389, 2.20000000E-01, 5.40000000E-01, 2.63835413E-03, 3.20376423E-02, 2.93992882E-02
1390, 2.40000000E-01, 5.40000000E-01, 3.09753013E-03, 3.44061028E-02, 3.13085727E-02
1391, 2.60000000E-01, 5.40000000E-01, 4.03385226E-03, 3.66387781E-02, 3.26049259E-02
1392, 2.80000000E-01, 5.40000000E-01, 4.74544035E-03, 3.87268570E-02, 3.39814166E-02
1393, 3.00000000E-01, 5.40000000E-01, 4.49873214E-03, 4.06620986E-02, 3.61633664E-02
1394, 3.20000000E-01, 5.40000000E-01, 5.56017222E-03, 4.24368654E-02, 3.68766932E-02
1395, 3.40000000E-01, 5.40000000E-01, 5.46439734E-03, 4.40441534E-02, 3.85797560E-02
1396, 3.60000000E-01, 5.40000000E-01, 4.81899875E-03, 4.54776192E-02, 4.06586204E-02
1397, 3.80000000E-01, 5.40000000E-01, 3.73625833E-03, 4.67316056E-02, 4.29953473E-02
1398, 4.00000000E-01, 5.40000000E-01, 3.67239148E-03, 4.78011637E-02, 4.41287722E-02
1399, 4.20000000E-01, 5.40000000E-01, 3.86248690E-03, 4.86820725E-02, 4.48195856E-02
1400, 4.40000000E-01, 5.40000000E-01, 3.58162963E-03, 4.93708553E-02, 4.57892257E-02
1401, 4.60000000E-01, 5.40000000E-01, 3.82695957E-03, 4.98647940E-02, 4.60378344E-02
1402, 4.80000000E-01, 5.40000000E-01, 3.98032054E-03, 5.01619391E-02, 4.61816186E-02
1403, 5.00000000E-01, 5.40000000E-01, 3.96973319E-03, 5.02611179E-02, 4.62913847E-02
1404, 5.20000000E-01, 5.40000000E-01, 5.07712155E-03, 5.01619391E-02, 4.50848175E-02
1405, 5.40000000E-01, 5.40000000E-01, 5.48606863E-03, 4.98647940E-02, 4.43787254E-02
1406, 5.60000000E-01, 5.40000000E-01, 5.78409174E-03, 4.93708553E-02, 4.35867636E-02
1407, 5.80000000E-01, 5.40000000E-01, 4.42702002E-03, 4.86820725E-02, 4.42550525E-02
1408, 6.00000000E-01, 5.40000000E-01, 3.27129327E-03, 4.78011637E-02, 4.45298704E-02
1409, 6.20000000E-01, 5.40000000E-01, 3.08735866E-03, 4.67316056E-02, 4.36442469E-02
1410, 6.40000000E-01, 5.40000000E-01, 3.88686891E-03, 4.54776192E-02, 4.15907503E-02
1411, 6.60000000E-01, 5.40000000E-01, 3.75458463E-03, 4.40441534E-02, 4.02895688E-02
1412, 6.80000000E-01, 5.40000000E-01, 3.57134596E-03, 4.24368654E-02, 3.88655195E-02
1413, 7.00000000E-01, 5.40000000E-01, 3.31583336E-03, 4.06620986E-02, 3.73462652E-02
1414, 7.20000000E-01, 5.40000000E-01, 4.10607026E-03, 3.87268570E-02, 3.46207867E-02
1415, 7.40000000E-01, 5.40000000E-01, 4.28552146E-03, 3.66387781E-02, 3.23532567E-02
1416, 7.60000000E-01, 5.40000000E-01, 4.49952202E-03, 3.44061028E-02, 2.99065808E-02
1417, 7.80000000E-01, 5.40000000E-01, 3.40279233E-03, 3.20376423E-02, 2.86348500E-02
1418, 8.00000000E-01, 5.40000000E-01, 2.51418804E-03, 2.95427439E-02, 2.70285558E-02
1419, 8.20000000E-01, 5.40000000E-01, 2.20166211E-03, 2.69312537E-02, 2.47295916E-02
1420, 8.40000000E-01, 5.40000000E-01, 2.72453409E-03, 2.42134782E-02, 2.14889441E-02
1421, 8.60000000E-01, 5.40000000E-01, 2.65748477E-03, 2.14001432E-02, 1.87426584E-02
1422, 8.80000000E-01, 5.40000000E-01, 2.58585448E-03, 1.85023516E-02, 1.59164971E-02
1423, 9.00000000E-01, 5.40000000E-01, 2.38710231E-03, 1.55315396E-02, 1.31444373E-02
1424, 9.20000000E-01, 5.40000000E-01, 2.75037784E-03, 1.24994317E-02, 9.74905390E-03
1425, 9.40000000E-01, 5.40000000E-01, 2.82620298E-03, 9.41799435E-03, 6.59179137E-03
1426, 9.60000000E-01, 5.40000000E-01, 3.10376146E-03, 6.29938843E-03, 3.19562697E-03
1427, 9.80000000E-01, 5.40000000E-01, 1.49923268E-03, 3.15592171E-03, 1.65668903E-03
1428, 1.00000000E+00, 5.40000000E-01, 0.00000000E+00, 6.15521172E-18, 6.15521172E-18
1429, 0.00000000E+00, 5.60000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
1430, 2.00000000E-02, 5.60000000E-01, 7.83981409E-04, 3.12466054E-03, 2.34067913E-03
1431, 4.00000000E-02, 5.60000000E-01, 1.54945263E-03, 6.23698947E-03, 4.68753684E-03
1432, 6.00000000E-02, 5.60000000E-01, 2.03144276E-03, 9.32470385E-03, 7.29326109E-03
1433, 8.00000000E-02, 5.60000000E-01, 2.67207306E-03, 1.23756179E-02, 9.70354482E-03
1434, 1.00000000E-01, 5.60000000E-01, 4.12146940E-03, 1.53776910E-02, 1.12562216E-02
1435, 1.20000000E-01, 5.60000000E-01, 5.00372539E-03, 1.83190754E-02, 1.33153500E-02
1436, 1.40000000E-01, 5.60000000E-01, 5.60375761E-03, 2.11881628E-02, 1.55844052E-02
1437, 1.60000000E-01, 5.60000000E-01, 3.79675286E-03, 2.39736302E-02, 2.01768773E-02
1438, 1.80000000E-01, 5.60000000E-01, 2.73574110E-03, 2.66644846E-02, 2.39287435E-02
1439, 2.00000000E-01, 5.60000000E-01, 2.39962090E-03, 2.92501065E-02, 2.68504856E-02
1440, 2.20000000E-01, 5.60000000E-01, 3.11289478E-03, 3.17202916E-02, 2.86073968E-02
1441, 2.40000000E-01, 5.60000000E-01, 3.35781844E-03, 3.40652911E-02, 3.07074727E-02
1442, 2.60000000E-01, 5.60000000E-01, 3.45526433E-03, 3.62758506E-02, 3.28205862E-02
1443, 2.80000000E-01, 5.60000000E-01, 3.55733680E-03, 3.83432458E-02, 3.47859090E-02
1444, 3.00000000E-01, 5.60000000E-01, 4.74891963E-03, 4.02593177E-02, 3.55103981E-02
1445, 3.20000000E-01, 5.60000000E-01, 6.24325686E-03, 4.20165046E-02, 3.57732477E-02
1446, 3.40000000E-01, 5.60000000E-01, 7.11145598E-03, 4.36078714E-02, 3.64964155E-02
1447, 3.60000000E-01, 5.60000000E-01, 4.80862621E-03, 4.50271379E-02, 4.02185117E-02
1448, 3.80000000E-01, 5.60000000E-01, 4.19381926E-03, 4.62687029E-02, 4.20748837E-02
1449, 4.00000000E-01, 5.60000000E-01, 3.83883660E-03, 4.73276665E-02, 4.34888299E-02
1450, 4.20000000E-01, 5.60000000E-01, 3.85751513E-03, 4.81998493E-02, 4.43423342E-02
1451, 4.40000000E-01, 5.60000000E-01, 3.79220706E-03, 4.88818094E-02, 4.50896024E-02
1452, 4.60000000E-01, 5.60000000E-01, 3.92728483E-03, 4.93708553E-02, 4.54435705E-02
1453, 4.80000000E-01, 5.60000000E-01, 3.21019651E-03, 4.96650570E-02, 4.64548605E-02
1454, 5.00000000E-01, 5.60000000E-01, 4.41132901E-03, 4.97632535E-02, 4.53519244E-02
1455, 5.20000000E-01, 5.60000000E-01, 5.84034673E-03, 4.96650570E-02, 4.38247103E-02
1456, 5.40000000E-01, 5.60000000E-01, 6.95308228E-03, 4.93708553E-02, 4.24177731E-02
1457, 5.60000000E-01, 5.60000000E-01, 5.27592150E-03, 4.88818094E-02, 4.36058879E-02
1458, 5.80000000E-01, 5.60000000E-01, 4.34243338E-03, 4.81998493E-02, 4.38574160E-02
1459, 6.00000000E-01, 5.60000000E-01, 3.72731589E-03, 4.73276665E-02, 4.36003506E-02
1460, 6.20000000E-01, 5.60000000E-01, 3.62856983E-03, 4.62687029E-02, 4.26401331E-02
1461, 6.40000000E-01, 5.60000000E-01, 3.55616609E-03, 4.50271379E-02, 4.14709719E-02
1462, 6.60000000E-01, 5.60000000E-01, 3.64548995E-03, 4.36078714E-02, 3.99623815E-02
1463, 6.80000000E-01, 5.60000000E-01, 2.62885179E-03, 4.20165046E-02, 3.93876528E-02
1464, 7.00000000E-01, 5.60000000E-01, 3.43367455E-03, 4.02593177E-02, 3.68256432E-02
1465, 7.20000000E-01, 5.60000000E-01, 4.43243278E-03, 3.83432458E-02, 3.39108130E-02
1466, 7.40000000E-01, 5.60000000E-01, 5.27401038E-03, 3.62758506E-02, 3.10018402E-02
1467, 7.60000000E-01, 5.60000000E-01, 4.05447224E-03, 3.40652911E-02, 3.00108189E-02
1468, 7.80000000E-01, 5.60000000E-01, 3.34390368E-03, 3.17202916E-02, 2.83763879E-02
1469, 8.00000000E-01, 5.60000000E-01, 2.94397101E-03, 2.92501065E-02, 2.63061355E-02
1470, 8.20000000E-01, 5.60000000E-01, 2.81408270E-03, 2.66644846E-02, 2.38504019E-02
1471, 8.40000000E-01, 5.60000000E-01, 2.70974583E-03, 2.39736302E-02, 2.12638844E-02
1472, 8.60000000E-01, 5.60000000E-01, 2.67269847E-03, 2.11881628E-02, 1.85154643E-02
1473, 8.80000000E-01, 5.60000000E-01, 1.77583947E-03, 1.83190754E-02, 1.65432360E-02
1474, 9.00000000E-01, 5.60000000E-01, 2.23296929E-03, 1.53776910E-02, 1.31447217E-02
1475, 9.20000000E-01, 5.60000000E-01, 2.94554600E-03, 1.23756179E-02, 9.43007189E-03
1476, 9.40000000E-01, 5.60000000E-01, 3.42323870E-03, 9.32470385E-03, 5.90146515E-03
1477, 9.60000000E-01, 5.60000000E-01, 2.43832192E-03, 6.23698947E-03, 3.79866754E-03
1478, 9.80000000E-01, 5.60000000E-01, 1.35956077E-03, 3.12466054E-03, 1.76509977E-03
1479, 1.00000000E+00, 5.60000000E-01, 0.00000000E+00, 6.09424091E-18, 6.09424091E-18
1480, 0.00000000E+00, 5.80000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
1481, 2.00000000E-02, 5.80000000E-01, 1.01423023E-03, 3.08106776E-03, 2.06683754E-03
1482, 4.00000000E-02, 5.80000000E-01, 1.61298105E-03, 6.14997596E-03, 4.53699491E-03
1483, 6.00000000E-02, 5.80000000E-01, 1.64311005E-03, 9.19461301E-03, 7.55150296E-03
1484, 8.00000000E-02, 5.80000000E-01, 3.07910621E-03, 1.22029631E-02, 9.12385691E-03
1485, 1.00000000E-01, 5.80000000E-01, 4.63797902E-03, 1.51631537E-02, 1.05251747E-02
1486, 1.20000000E-01, 5.80000000E-01, 5.76250864E-03, 1.80635023E-02, 1.23009936E-02
1487, 1.40000000E-01, 5.80000000E-01, 4.31009665E-03, 2.08925624E-02, 1.65824658E-02
1488, 1.60000000E-01, 5.80000000E-01, 3.53418016E-03, 2.36391692E-02, 2.01049890E-02
1489, 1.80000000E-01, 5.80000000E-01, 2.97682788E-03, 2.62924830E-02, 2.33156551E-02
1490, 2.00000000E-01, 5.80000000E-01, 2.86405092E-03, 2.88420323E-02, 2.59779814E-02
1491, 2.20000000E-01, 5.80000000E-01, 2.98916769E-03, 3.12777553E-02, 2.82885876E-02
1492, 2.40000000E-01, 5.80000000E-01, 3.27904344E-03, 3.35900393E-02, 3.03109959E-02
1493, 2.60000000E-01, 5.80000000E-01, 2.62706755E-03, 3.57697588E-02, 3.31426912E-02
1494, 2.80000000E-01, 5.80000000E-01, 3.92944364E-03, 3.78083114E-02, 3.38788677E-02
1495, 3.00000000E-01, 5.80000000E-01, 5.23877449E-03, 3.96976518E-02, 3.44588773E-02
1496, 3.20000000E-01, 5.80000000E-01, 6.25646865E-03, 4.14303237E-02, 3.51738551E-02
1497, 3.40000000E-01, 5.80000000E-01, 4.84282807E-03, 4.29994891E-02, 3.81566611E-02
1498, 3.60000000E-01, 5.80000000E-01, 4.38920332E-03, 4.43989552E-02, 4.00097518E-02
1499, 3.80000000E-01, 5.80000000E-01, 4.05037974E-03, 4.56231988E-02, 4.15728191E-02
1500, 4.00000000E-01, 5.80000000E-01, 4.08703865E-03, 4.66673886E-02, 4.25803499E-02
1501, 4.20000000E-01, 5.80000000E-01, 3.79348033E-03, 4.75274034E-02, 4.37339231E-02
1502, 4.40000000E-01, 5.80000000E-01, 3.74911822E-03, 4.81998493E-02, 4.44507311E-02
1503, 4.60000000E-01, 5.80000000E-01, 2.98963609E-03, 4.86820725E-02, 4.56924364E-02
1504, 4.80000000E-01, 5.80000000E-01, 3.98426302E-03, 4.89721697E-02, 4.49879067E-02
1505, 5.00000000E-01, 5.80000000E-01, 4.97659885E-03, 4.90689962E-02, 4.40923973E-02
1506, 5.20000000E-01, 5.80000000E-01, 5.09588246E-03, 4.89721697E-02, 4.38762873E-02
1507, 5.40000000E-01, 5.80000000E-01, 4.91867245E-03, 4.86820725E-02, 4.37634000E-02
1508, 5.60000000E-01, 5.80000000E-01, 5.15284523E-03, 4.81998493E-02, 4.30470041E-02
1509, 5.80000000E-01, 5.80000000E-01, 4.14114019E-03, 4.75274034E-02, 4.33862632E-02
1510, 6.00000000E-01, 5.80000000E-01, 3.70906896E-03, 4.66673886E-02, 4.29583196E-02
1511, 6.20000000E-01, 5.80000000E-01, 3.75111149E-03, 4.56231988E-02, 4.18720873E-02
1512, 6.40000000E-01, 5.80000000E-01, 3.53655633E-03, 4.43989552E-02, 4.08623988E-02
1513, 6.60000000E-01, 5.80000000E-01, 2.58345646E-03, 4.29994891E-02, 4.04160327E-02
1514, 6.80000000E-01, 5.80000000E-01, 3.26144774E-03, 4.14303237E-02, 3.81688760E-02
1515, 7.00000000E-01, 5.80000000E-01, 3.91358883E-03, 3.96976518E-02, 3.57840630E-02
1516, 7.20000000E-01, 5.80000000E-01, 3.91769450E-03, 3.78083114E-02, 3.38906169E-02
1517, 7.40000000E-01, 5.80000000E-01, 3.70137779E-03, 3.57697588E-02, 3.20683810E-02
1518, 7.60000000E-01, 5.80000000E-01, 3.94230862E-03, 3.35900393E-02, 2.96477307E-02
